date	close
00:00	12
00:15	20
00:35	25
00:55	25
01:15	42
04:45	15
05:25	15
06:02	16
06:20	40
06:45	19
07:09	12
07:20	24
07:35	25
07:48	19
08:00	19
08:12	19
08:24	20
08:36	17
08:48	18
09:00	21
09:12	21
09:24	23
09:36	26
09:48	20
10:00	24
10:12	26
10:24	31
10:36	22
10:48	25
11:00	25
11:12	23
11:28	11
11:36	23
11:48	20
12:00	26
12:12	21
12:24	22
12:36	31
12:48	28
13:00	21
13:12	25
13:24	23
13:36	25
13:48	23
14:00	19
14:12	19
14:24	24
14:36	31
14:48	32
15:00	31
15:12	18
15:24	29
15:48	27
16:00	25
16:12	22
16:24	19
16:36	24
16:48	21
17:00	27
17:12	26
17:24	24
17:36	32
17:48	26
18:00	26
18:12	18
18:24	26
18:36	22
18:48	25
19:00	21
19:15	20
19:30	30
19:45	27
20:00	25
20:15	24
20:30	17
20:45	24
21:00	17
21:15	20
21:30	27
21:45	21
22:00	21
22:15	22
22:30	19
22:45	19
23:00	20
23:15	28
23:30	18
23:45	1435
